N,S1,S2,relDifer
554601,13.7948,13.8032,0.000606
554701,13.795,13.8034,0.000605285
554801,13.7952,13.8036,0.00060457
554901,13.7954,13.8037,0.000603914
555001,13.7956,13.8039,0.000603139
555101,13.7958,13.8041,0.000602365
555201,13.796,13.8043,0.000601649
555301,13.7962,13.8045,0.000600994
555401,13.7964,13.8046,0.000600219
555501,13.7966,13.8048,0.000599563
555601,13.7967,13.805,0.000598848
555701,13.7969,13.8052,0.000598192
555801,13.7971,13.8054,0.000597417
555901,13.7973,13.8056,0.000596702
556001,13.7975,13.8057,0.000595927
556101,13.7977,13.8059,0.000595331
556201,13.7979,13.8061,0.000594735
556301,13.7981,13.8063,0.000594199
556401,13.7983,13.8065,0.000593543
556501,13.7985,13.8066,0.000593007
556601,13.7986,13.8068,0.000592411
556701,13.7988,13.807,0.000591934
556801,13.799,13.8072,0.000591397
556901,13.7992,13.8074,0.000590801
557001,13.7994,13.8076,0.000590265
557101,13.7996,13.8077,0.000589728
557201,13.7998,13.8079,0.000588953
557301,13.8,13.8081,0.000588238
557401,13.8002,13.8083,0.000587463
557501,13.8004,13.8085,0.000586629
557601,13.8006,13.8086,0.000585914
557701,13.8007,13.8088,0.000585139
557801,13.8009,13.809,0.000584483
557901,13.8011,13.8092,0.000583827
558001,13.8013,13.8094,0.000583231
558101,13.8015,13.8096,0.000582516
558201,13.8017,13.8097,0.00058198
558301,13.8019,13.8099,0.000581324
558401,13.8021,13.8101,0.000580668
558501,13.8023,13.8103,0.000579953
558601,13.8025,13.8105,0.000579
558701,13.8027,13.8106,0.000578284
558801,13.8028,13.8108,0.00057739
558901,13.803,13.811,0.000576377
559001,13.8032,13.8112,0.000575244
559101,13.8034,13.8113,0.000574172
559201,13.8036,13.8115,0.000573039
559301,13.8038,13.8117,0.000571907
559401,13.804,13.8119,0.000570893
559501,13.8042,13.8121,0.000569761
559601,13.8044,13.8122,0.000568688
559701,13.8046,13.8124,0.000567675
559801,13.8048,13.8126,0.000566781
559901,13.8049,13.8128,0.000565827
560001,13.8051,13.8129,0.000564814
560101,13.8053,13.8131,0.00056386
560201,13.8055,13.8133,0.000562847
560301,13.8057,13.8135,0.000561833
560401,13.8059,13.8136,0.00056088
560501,13.8061,13.8138,0.000559866
560601,13.8063,13.814,0.000558913
560701,13.8065,13.8142,0.000558019
560801,13.8067,13.8144,0.000557065
560901,13.8069,13.8145,0.000556111
561001,13.807,13.8147,0.000555277
561101,13.8072,13.8149,0.000554442
561201,13.8074,13.8151,0.000553727
561301,13.8076,13.8153,0.000552714
561401,13.8078,13.8154,0.00055182
561501,13.808,13.8156,0.000550926
561601,13.8082,13.8158,0.000550091
561701,13.8084,13.816,0.000549257
561801,13.8086,13.8161,0.000548482
561901,13.8088,13.8163,0.000547767
562001,13.8089,13.8165,0.000546992
562101,13.8091,13.8167,0.000546336
562201,13.8093,13.8169,0.000545621
562301,13.8095,13.8171,0.000544965
562401,13.8097,13.8172,0.00054431
562501,13.8099,13.8174,0.000543654
562601,13.8101,13.8176,0.000542998
562701,13.8103,13.8178,0.000542223
562801,13.8105,13.818,0.000541508
562901,13.8107,13.8181,0.000540733
563001,13.8109,13.8183,0.000540018
563101,13.811,13.8185,0.000539005
563201,13.8112,13.8187,0.000537932
563301,13.8114,13.8188,0.000536799
563401,13.8116,13.819,0.000535607
563501,13.8118,13.8192,0.000534415
563601,13.812,13.8194,0.000533223
563701,13.8122,13.8195,0.000531971
563801,13.8124,13.8197,0.00053072
563901,13.8126,13.8199,0.000529468
564001,13.8128,13.8201,0.000528216
564101,13.813,13.8202,0.000527024
564201,13.8131,13.8204,0.000525773
564301,13.8133,13.8206,0.000524521
564401,13.8135,13.8208,0.000523329
564501,13.8137,13.8209,0.000522137
564601,13.8139,13.8211,0.000521004
564701,13.8141,13.8213,0.000519753
564801,13.8143,13.8215,0.00051868
564901,13.8145,13.8216,0.000517428
565001,13.8147,13.8218,0.000516236
565101,13.8149,13.822,0.000515103
565201,13.8151,13.8222,0.00051403
565301,13.8152,13.8223,0.000512958
565401,13.8154,13.8225,0.000511944
565501,13.8156,13.8227,0.000510693
565601,13.8158,13.8229,0.000509501
565701,13.816,13.823,0.000508249
565801,13.8162,13.8232,0.000507057
565901,13.8164,13.8234,0.000505745
566001,13.8166,13.8236,0.000504494
566101,13.8168,13.8237,0.000503182
566201,13.817,13.8239,0.00050211
566301,13.8172,13.8241,0.000500917
566401,13.8173,13.8243,0.000499785
566501,13.8175,13.8244,0.000498712
566601,13.8177,13.8246,0.000497699
566701,13.8179,13.8248,0.000496805
566801,13.8181,13.825,0.000495851
566901,13.8183,13.8251,0.000494957
567001,13.8185,13.8253,0.000494063
567101,13.8187,13.8255,0.00049305
567201,13.8189,13.8257,0.000492156
567301,13.8191,13.8258,0.000491202
567401,13.8192,13.826,0.000490189
567501,13.8194,13.8262,0.000489473
567601,13.8196,13.8264,0.000488698
567701,13.8198,13.8266,0.000487924
567801,13.82,13.8267,0.000487149
567901,13.8202,13.8269,0.000486374
568001,13.8204,13.8271,0.000485718
568101,13.8206,13.8273,0.000484943
568201,13.8208,13.8275,0.000484109
568301,13.821,13.8276,0.000483215
568401,13.8212,13.8278,0.000482321
568501,13.8213,13.828,0.000481367
568601,13.8215,13.8282,0.000480533
568701,13.8217,13.8284,0.000479639
568801,13.8219,13.8285,0.000478625
568901,13.8221,13.8287,0.000477612
569001,13.8223,13.8289,0.000476658
569101,13.8225,13.8291,0.000475764
569201,13.8227,13.8292,0.00047487
569301,13.8229,13.8294,0.000473917
569401,13.8231,13.8296,0.000472903
569501,13.8233,13.8298,0.00047195
569601,13.8234,13.83,0.000470996
569701,13.8236,13.8301,0.000469923
569801,13.8238,13.8303,0.00046891
569901,13.824,13.8305,0.000467837
570001,13.8242,13.8307,0.000466824
570101,13.8244,13.8308,0.000465751
570201,13.8246,13.831,0.000464737
570301,13.8248,13.8312,0.000463724
570401,13.825,13.8314,0.000462472
570501,13.8252,13.8315,0.000461161
570601,13.8254,13.8317,0.00045979
570701,13.8255,13.8319,0.00045836
570801,13.8257,13.8321,0.000456929
570901,13.8259,13.8322,0.000455439
571001,13.8261,13.8324,0.000454009
571101,13.8263,13.8326,0.000452638
571201,13.8265,13.8327,0.000451088
571301,13.8267,13.8329,0.000449657
571401,13.8269,13.8331,0.000448287
571501,13.8271,13.8333,0.000446856
571601,13.8273,13.8334,0.000445485
571701,13.8275,13.8336,0.000444114
571801,13.8276,13.8338,0.000442743
571901,13.8278,13.8339,0.000441313
572001,13.828,13.8341,0.000439942
572101,13.8282,13.8343,0.000438571
572201,13.8284,13.8345,0.00043726
572301,13.8286,13.8346,0.000435889
572401,13.8288,13.8348,0.000434577
572501,13.829,13.835,0.000433147
572601,13.8292,13.8351,0.000431836
572701,13.8294,13.8353,0.000430524
572801,13.8295,13.8355,0.000429213
572901,13.8297,13.8357,0.000427961
573001,13.8299,13.8358,0.00042665
573101,13.8301,13.836,0.000425339
573201,13.8303,13.8362,0.000424027
573301,13.8305,13.8364,0.000422835
573401,13.8307,13.8365,0.000421762
573501,13.8309,13.8367,0.00042063
573601,13.8311,13.8369,0.000419557
573701,13.8313,13.8371,0.000418484
573801,13.8315,13.8372,0.000417531
573901,13.8316,13.8374,0.000416577
574001,13.8318,13.8376,0.000415504
574101,13.832,13.8378,0.000414431
574201,13.8322,13.8379,0.000413239
574301,13.8324,13.8381,0.000412107
574401,13.8326,13.8383,0.000411034
574501,13.8328,13.8385,0.000409901
574601,13.833,13.8386,0.000408769
574701,13.8332,13.8388,0.000407696
574801,13.8334,13.839,0.000406623
574901,13.8336,13.8392,0.00040555
575001,13.8337,13.8393,0.000404418
575101,13.8339,13.8395,0.000403404
575201,13.8341,13.8397,0.000402272
575301,13.8343,13.8399,0.000401199
575401,13.8345,13.84,0.000400066
575501,13.8347,13.8402,0.000398993
575601,13.8349,13.8404,0.000397861
575701,13.8351,13.8406,0.000396848
575801,13.8353,13.8407,0.000395715
575901,13.8355,13.8409,0.000394583
576001,13.8357,13.8411,0.000393569
576101,13.8358,13.8413,0.000392437
576201,13.836,13.8415,0.000391424
576301,13.8362,13.8416,0.00039041
576401,13.8364,13.8418,0.000389338
576501,13.8366,13.842,0.000388384
576601,13.8368,13.8422,0.00038743
576701,13.837,13.8423,0.000386596
576801,13.8372,13.8425,0.000385642
576901,13.8374,13.8427,0.000384748
577001,13.8376,13.8429,0.000383854
577101,13.8378,13.8431,0.00038296
577201,13.8379,13.8432,0.000382066
577301,13.8381,13.8434,0.000381112
577401,13.8383,13.8436,0.00037992
577501,13.8385,13.8438,0.000378668
577601,13.8387,13.8439,0.000377417
577701,13.8389,13.8441,0.000376284
577801,13.8391,13.8443,0.000375032
577901,13.8393,13.8445,0.000373781
578001,13.8395,13.8446,0.000372589
578101,13.8397,13.8448,0.000371397
578201,13.8398,13.845,0.000370145
578301,13.84,13.8451,0.000368953
578401,13.8402,13.8453,0.000367522
578501,13.8404,13.8455,0.000366032
578601,13.8406,13.8457,0.000364602
578701,13.8408,13.8458,0.000363111
578801,13.841,13.846,0.000361681
578901,13.8412,13.8462,0.000360131
579001,13.8414,13.8463,0.000358701
579101,13.8416,13.8465,0.00035727
579201,13.8418,13.8467,0.00035578
579301,13.8419,13.8469,0.00035435
579401,13.8421,13.847,0.000352859
579501,13.8423,13.8472,0.000351369
579601,13.8425,13.8474,0.000349879
579701,13.8427,13.8475,0.00034833
579801,13.8429,13.8477,0.00034678
579901,13.8431,13.8479,0.000345111
580001,13.8433,13.848,0.000343502
580101,13.8435,13.8482,0.000341892
580201,13.8437,13.8484,0.000340283
580301,13.8439,13.8485,0.000338674
580401,13.844,13.8487,0.000337243
580501,13.8442,13.8489,0.000335693
580601,13.8444,13.8491,0.000334263
580701,13.8446,13.8492,0.000332713
580801,13.8448,13.8494,0.000331283
580901,13.845,13.8496,0.000329792
581001,13.8452,13.8497,0.000328362
581101,13.8454,13.8499,0.000326991
581201,13.8456,13.8501,0.00032568
581301,13.8458,13.8503,0.000324309
581401,13.846,13.8504,0.000322998
581501,13.8461,13.8506,0.000321686
581601,13.8463,13.8508,0.000320315
581701,13.8465,13.8509,0.000319064
581801,13.8467,13.8511,0.000317752
581901,13.8469,13.8513,0.000316501
582001,13.8471,13.8515,0.000315249
582101,13.8473,13.8516,0.000313997
582201,13.8475,13.8518,0.000312865
582301,13.8477,13.852,0.000311673
582401,13.8479,13.8522,0.000310361
582501,13.8481,13.8523,0.000308871
582601,13.8482,13.8525,0.000307381
582701,13.8484,13.8527,0.000305951
582801,13.8486,13.8528,0.000304341
582901,13.8488,13.853,0.000302792
583001,13.849,13.8532,0.000301182
583101,13.8492,13.8533,0.000299513
583201,13.8494,13.8535,0.000297964
583301,13.8496,13.8537,0.000296354
583401,13.8498,13.8539,0.000294745
583501,13.85,13.854,0.000293195
583601,13.8501,13.8542,0.000291586
583701,13.8503,13.8544,0.000289977
583801,13.8505,13.8545,0.000288427
583901,13.8507,13.8547,0.000286877
584001,13.8509,13.8549,0.000285387
584101,13.8511,13.855,0.000283837
584201,13.8513,13.8552,0.000282347
584301,13.8515,13.8554,0.000280917
584401,13.8517,13.8555,0.000279367
584501,13.8519,13.8557,0.000277936
584601,13.8521,13.8559,0.000276387
584701,13.8522,13.8561,0.000274956
584801,13.8524,13.8562,0.000273466
584901,13.8526,13.8564,0.000271916
585001,13.8528,13.8566,0.000270486
585101,13.853,13.8567,0.000269055
585201,13.8532,13.8569,0.000267565
585301,13.8534,13.8571,0.000266135
585401,13.8536,13.8572,0.000264704
585501,13.8538,13.8574,0.000263333
585601,13.854,13.8576,0.000261903
585701,13.8542,13.8578,0.000260592
585801,13.8543,13.8579,0.00025928
585901,13.8545,13.8581,0.000257909
586001,13.8547,13.8583,0.000256538
586101,13.8549,13.8585,0.000255108
586201,13.8551,13.8586,0.000253797
586301,13.8553,13.8588,0.000252247
586401,13.8555,13.859,0.000250757
586501,13.8557,13.8591,0.000249267
586601,13.8559,13.8593,0.000247777
586701,13.8561,13.8595,0.000246346
586801,13.8563,13.8596,0.000244796
586901,13.8564,13.8598,0.000243247
587001,13.8566,13.86,0.000241697
587101,13.8568,13.8602,0.000240207
587201,13.857,13.8603,0.000238717
587301,13.8572,13.8605,0.000237048
587401,13.8574,13.8607,0.000235438
587501,13.8576,13.8608,0.000233769
587601,13.8578,13.861,0.000232279
587701,13.858,13.8612,0.000230789
587801,13.8582,13.8613,0.000229239
587901,13.8583,13.8615,0.000227749
588001,13.8585,13.8617,0.0002262
588101,13.8587,13.8618,0.000224769
588201,13.8589,13.862,0.000223339
588301,13.8591,13.8622,0.000221848
588401,13.8593,13.8624,0.000220537
588501,13.8595,13.8625,0.000219226
588601,13.8597,13.8627,0.000218093
588701,13.8599,13.8629,0.000216901
588801,13.8601,13.8631,0.00021565
588901,13.8603,13.8632,0.000214338
589001,13.8604,13.8634,0.000213087
589101,13.8606,13.8636,0.000211895
589201,13.8608,13.8637,0.000210643
589301,13.861,13.8639,0.000209332
589401,13.8612,13.8641,0.00020802
589501,13.8614,13.8643,0.000206769
589601,13.8616,13.8644,0.000205457
589701,13.8618,13.8646,0.000204206
589801,13.862,13.8648,0.000202954
589901,13.8622,13.865,0.000201762
590001,13.8624,13.8651,0.00020045
590101,13.8625,13.8653,0.000199199
590201,13.8627,13.8655,0.000197887
590301,13.8629,13.8657,0.000196636
590401,13.8631,13.8658,0.000195205
590501,13.8633,13.866,0.000193655
590601,13.8635,13.8662,0.000192165
590701,13.8637,13.8663,0.000190675
590801,13.8639,13.8665,0.000189185
590901,13.8641,13.8667,0.000187755
591001,13.8643,13.8668,0.000186324
591101,13.8645,13.867,0.000184953
591201,13.8646,13.8672,0.000183523
591301,13.8648,13.8674,0.000182092
591401,13.865,13.8675,0.000180662
591501,13.8652,13.8677,0.000179231
591601,13.8654,13.8679,0.00017786
591701,13.8656,13.868,0.00017637
591801,13.8658,13.8682,0.00017494
591901,13.866,13.8684,0.00017345
592001,13.8662,13.8686,0.000171959
592101,13.8664,13.8687,0.000170469
592201,13.8666,13.8689,0.000168979
592301,13.8667,13.8691,0.000167429
592401,13.8669,13.8692,0.000165701
592501,13.8671,13.8694,0.000163972
592601,13.8673,13.8696,0.000162303
592701,13.8675,13.8697,0.000160575
592801,13.8677,13.8699,0.000158906
592901,13.8679,13.8701,0.000157177
593001,13.8681,13.8702,0.000155509
593101,13.8683,13.8704,0.000153899
593201,13.8685,13.8706,0.00015229
593301,13.8686,13.8707,0.000150681
593401,13.8688,13.8709,0.00014919
593501,13.869,13.8711,0.0001477
593601,13.8692,13.8712,0.000146151
593701,13.8694,13.8714,0.00014466
593801,13.8696,13.8716,0.000143051
593901,13.8698,13.8718,0.000141561
594001,13.87,13.8719,0.000139952
594101,13.8702,13.8721,0.000138462
594201,13.8704,13.8723,0.000136971
594301,13.8706,13.8724,0.000135303
594401,13.8707,13.8726,0.000133574
594501,13.8709,13.8728,0.000131845
594601,13.8711,13.8729,0.000130117
594701,13.8713,13.8731,0.000128329
594801,13.8715,13.8733,0.0001266
594901,13.8717,13.8734,0.000124753
595001,13.8719,13.8736,0.000122786
595101,13.8721,13.8738,0.000120699
595201,13.8723,13.8739,0.000118613
595301,13.8725,13.8741,0.000116587
595401,13.8727,13.8742,0.00011456
595501,13.8728,13.8744,0.000112593
595601,13.873,13.8746,0.000110686
595701,13.8732,13.8747,0.000108659
595801,13.8734,13.8749,0.000106692
595901,13.8736,13.8751,0.000104666
596001,13.8738,13.8752,0.000102758
596101,13.874,13.8754,0.000100851
596201,13.8742,13.8756,9.89437e-05
596301,13.8744,13.8757,9.71556e-05
596401,13.8746,13.8759,9.53674e-05
596501,13.8748,13.8761,9.35793e-05
596601,13.8749,13.8762,9.17315e-05
596701,13.8751,13.8764,8.98838e-05
596801,13.8753,13.8765,8.79765e-05
596901,13.8755,13.8767,8.61287e-05
597001,13.8757,13.8769,8.4281e-05
597101,13.8759,13.877,8.23736e-05
597201,13.8761,13.8772,8.05259e-05
597301,13.8763,13.8774,7.86781e-05
597401,13.8765,13.8775,7.689e-05
597501,13.8767,13.8777,7.51019e-05
597601,13.8769,13.8779,7.32541e-05
597701,13.877,13.878,7.1466e-05
597801,13.8772,13.8782,6.96778e-05
597901,13.8774,13.8784,6.78301e-05
598001,13.8776,13.8785,6.60419e-05
598101,13.8778,13.8787,6.41942e-05
598201,13.878,13.8789,6.24657e-05
598301,13.8782,13.879,6.07371e-05
598401,13.8784,13.8792,5.90086e-05
598501,13.8786,13.8794,5.72801e-05
598601,13.8788,13.8795,5.56111e-05
598701,13.8789,13.8797,5.38826e-05
598801,13.8791,13.8799,5.22137e-05
598901,13.8793,13.88,5.04851e-05
599001,13.8795,13.8802,4.89354e-05
599101,13.8797,13.8804,4.73261e-05
599201,13.8799,13.8805,4.57168e-05
599301,13.8801,13.8807,4.40478e-05
599401,13.8803,13.8809,4.24385e-05
599501,13.8805,13.881,4.08292e-05
599601,13.8807,13.8812,3.91603e-05
599701,13.8809,13.8814,3.74913e-05
599801,13.881,13.8815,3.59416e-05
599901,13.8812,13.8817,3.42727e-05
600001,13.8814,13.8819,3.27229e-05
600101,13.8816,13.8821,3.11136e-05
600201,13.8818,13.8822,2.96235e-05
600301,13.882,13.8824,2.80142e-05
600401,13.8822,13.8826,2.64645e-05
600501,13.8824,13.8827,2.48551e-05
600601,13.8826,13.8829,2.34246e-05
600701,13.8828,13.8831,2.19941e-05
600801,13.883,13.8832,2.05636e-05
600901,13.8831,13.8834,1.90139e-05
601001,13.8833,13.8836,1.75834e-05
601101,13.8835,13.8837,1.60933e-05
601201,13.8837,13.8839,1.45435e-05
601301,13.8839,13.8841,1.29342e-05
601401,13.8841,13.8843,1.13249e-05
601501,13.8843,13.8844,9.65595e-06
601601,13.8845,13.8846,8.04663e-06
601701,13.8847,13.8848,6.3777e-06
601801,13.8849,13.8849,4.64916e-06
601901,13.8851,13.8851,2.80142e-06
602001,13.8852,13.8853,9.53674e-07
602101,13.8854,13.8854,9.53674e-07
602201,13.8856,13.8856,2.86102e-06
602301,13.8858,13.8858,4.64916e-06
602401,13.886,13.8859,6.55651e-06
602501,13.8862,13.8861,8.34465e-06
602601,13.8864,13.8862,1.01328e-05
602701,13.8866,13.8864,1.21593e-05
602801,13.8868,13.8866,1.41859e-05
602901,13.887,13.8867,1.60933e-05
603001,13.8872,13.8869,1.81198e-05
603101,13.8873,13.8871,2.01464e-05
603201,13.8875,13.8872,2.20537e-05
603301,13.8877,13.8874,2.40803e-05
603401,13.8879,13.8876,2.61068e-05
603501,13.8881,13.8877,2.81334e-05
603601,13.8883,13.8879,3.00407e-05
603701,13.8885,13.888,3.19481e-05
603801,13.8887,13.8882,3.39746e-05
603901,13.8889,13.8884,3.5882e-05
604001,13.8891,13.8885,3.77893e-05
604101,13.8892,13.8887,3.96967e-05
604201,13.8894,13.8889,4.14848e-05
604301,13.8896,13.889,4.35114e-05
604401,13.8898,13.8892,4.54187e-05
604501,13.89,13.8894,4.73261e-05
604601,13.8902,13.8895,4.92334e-05
604701,13.8904,13.8897,5.10216e-05
604801,13.8906,13.8899,5.26905e-05
604901,13.8908,13.89,5.4121e-05
605001,13.891,13.8902,5.56707e-05
605101,13.8912,13.8904,5.72205e-05
605201,13.8913,13.8905,5.8651e-05
605301,13.8915,13.8907,6.02007e-05
605401,13.8917,13.8909,6.16312e-05
605501,13.8919,13.891,6.31809e-05
605601,13.8921,13.8912,6.47306e-05
605701,13.8923,13.8914,6.61612e-05
605801,13.8925,13.8916,6.77109e-05
605901,13.8927,13.8917,6.91414e-05
606001,13.8929,13.8919,7.08103e-05
606101,13.8931,13.8921,7.236e-05
606201,13.8933,13.8922,7.4029e-05
606301,13.8934,13.8924,7.55787e-05
606401,13.8936,13.8926,7.71284e-05
606501,13.8938,13.8927,7.86781e-05
606601,13.894,13.8929,8.03471e-05
606701,13.8942,13.8931,8.17776e-05
606801,13.8944,13.8932,8.34465e-05
606901,13.8946,13.8934,8.51154e-05
607001,13.8948,13.8936,8.67844e-05
607101,13.895,13.8937,8.84533e-05
607201,13.8952,13.8939,9.0003e-05
607301,13.8954,13.8941,9.15527e-05
607401,13.8955,13.8942,9.31025e-05
607501,13.8957,13.8944,9.47714e-05
607601,13.8959,13.8946,9.63211e-05
607701,13.8961,13.8948,9.799e-05
607801,13.8963,13.8949,9.95398e-05
607901,13.8965,13.8951,0.000101209
608001,13.8967,13.8953,0.000102997
608101,13.8969,13.8954,0.000105023
608201,13.8971,13.8956,0.000107288
608301,13.8973,13.8957,0.000109434
608401,13.8975,13.8959,0.000111699
608501,13.8976,13.8961,0.000113845
608601,13.8978,13.8962,0.00011611
608701,13.898,13.8964,0.000118256
608801,13.8982,13.8965,0.000120401
608901,13.8984,13.8967,0.000122547
609001,13.8986,13.8969,0.000124693
609101,13.8988,13.897,0.000126839
609201,13.899,13.8972,0.000128865
609301,13.8992,13.8973,0.000130892
609401,13.8994,13.8975,0.000133157
609501,13.8995,13.8977,0.000135303
609601,13.8997,13.8978,0.000137329
609701,13.8999,13.898,0.000139475
609801,13.9001,13.8982,0.000141621
609901,13.9003,13.8983,0.000143647
